,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,cuisine,r_id
341,7ZQSMqWzvXMSetXnii2fBg,excellent-dumpling-house-new-york-3,Excellent Dumpling House,https://s3-media4.fl.yelpcdn.com/bphoto/ZnK3r6Knbjjqv3wfQUIExQ/o.jpg,False,https://www.yelp.com/biz/excellent-dumpling-house-new-york-3?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,699,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'shanghainese', 'title': 'Shanghainese'}]",4.0,"{'latitude': 40.7440494396358, 'longitude': -73.995028194335}","['pickup', 'delivery']",$$,"{'address1': '165 W 23rd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['165 W 23rd St', 'New York, NY 10011']}",+12129898885,(212) 989-8885,2273.615436659525,Thai,342.0
342,oS1e-zZ_qzZNIUEp3FYHhQ,yummy-thai-new-york,Yummy Thai,https://s3-media4.fl.yelpcdn.com/bphoto/6jXUxMF4wQLeiJIoK0sMrQ/o.jpg,False,https://www.yelp.com/biz/yummy-thai-new-york?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,402,"[{'alias': 'thai', 'title': 'Thai'}]",3.0,"{'latitude': 40.86808, 'longitude': -73.9205}","['pickup', 'delivery']",$$,"{'address1': '4959 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10034', 'country': 'US', 'state': 'NY', 'display_address': ['4959 Broadway', 'New York, NY 10034']}",+19175290811,(917) 529-0811,12951.218410596814,Thai,343.0
343,4ak7lLxs6jopSjkMWJ8yKQ,kinkhao-thai-new-york,Kinkhao Thai,https://s3-media2.fl.yelpcdn.com/bphoto/nMzYuZ14nq1YcliclDIFPA/o.jpg,False,https://www.yelp.com/biz/kinkhao-thai-new-york?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,43,"[{'alias': 'thai', 'title': 'Thai'}]",3.5,"{'latitude': 40.84079, 'longitude': -73.93648}","['pickup', 'delivery']",,"{'address1': '2200 Amsterdam Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10032', 'country': 'US', 'state': 'NY', 'display_address': ['2200 Amsterdam Ave', 'New York, NY 10032']}",+16468337939,(646) 833-7939,9633.095968856907,Thai,344.0
344,mbj9MMuTsOMxKPyjQ3F0Mw,thai-corner-wood-ridge,Thai Corner,https://s3-media2.fl.yelpcdn.com/bphoto/HuaCrH-lQmZ8lSM1s8TBxg/o.jpg,False,https://www.yelp.com/biz/thai-corner-wood-ridge?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,33,"[{'alias': 'thai', 'title': 'Thai'}]",4.5,"{'latitude': 40.8513198298094, 'longitude': -74.0850005751392}",['delivery'],$$,"{'address1': '271 Valley Blvd', 'address2': '', 'address3': None, 'city': 'Wood-Ridge', 'zip_code': '07075', 'country': 'US', 'state': 'NJ', 'display_address': ['271 Valley Blvd', 'Wood-Ridge, NJ 07075']}",+12017284818,(201) 728-4818,13526.781406159227,Thai,345.0
345,H1jops1lmuhrq9lP7lEGJQ,flor-de-mayo-new-york-2,Flor De Mayo,https://s3-media1.fl.yelpcdn.com/bphoto/upMdi6U9mtbpAxkbl5ikdw/o.jpg,False,https://www.yelp.com/biz/flor-de-mayo-new-york-2?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,1243,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'peruvian', 'title': 'Peruvian'}]",4.0,"{'latitude': 40.78609, 'longitude': -73.97658}","['pickup', 'delivery']",$$,"{'address1': '484 Amsterdam Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['484 Amsterdam Ave', 'New York, NY 10024']}",+12127873388,(212) 787-3388,2879.6514771396223,Thai,346.0
346,rvI-gvqsWy_HmunwUsjmGg,bangkok-bar-brooklyn-2,Bangkok BAR,https://s3-media3.fl.yelpcdn.com/bphoto/DDic7vT2iGRqZcmE6JITJw/o.jpg,False,https://www.yelp.com/biz/bangkok-bar-brooklyn-2?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,32,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 40.657456, 'longitude': -74.007112}","['pickup', 'delivery']",,"{'address1': '238 36th St', 'address2': 'Bldg 2', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11232', 'country': 'US', 'state': 'NY', 'display_address': ['238 36th St', 'Bldg 2', 'Brooklyn, NY 11232']}",+19177894447,(917) 789-4447,11677.989335400807,Thai,347.0
347,BtsXojrMtfLRhhFK7rm35A,hupo-long-island-city-11,Hupo,https://s3-media1.fl.yelpcdn.com/bphoto/6D5pFnR_fW2h69XMdUHERg/o.jpg,False,https://www.yelp.com/biz/hupo-long-island-city-11?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,159,"[{'alias': 'szechuan', 'title': 'Szechuan'}, {'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 40.742827, 'longitude': -73.953575}","['pickup', 'delivery']",$$,"{'address1': '1007 50th Ave', 'address2': None, 'address3': '', 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['1007 50th Ave', 'Long Island City, NY 11101']}",+17182556722,(718) 255-6722,2851.747990846802,Thai,348.0
348,t1_qBEjXscQn-mp6-or_sw,suyo-gastrofusion-bronx,Suyo Gastrofusion,https://s3-media4.fl.yelpcdn.com/bphoto/EqNGmIxbDYRD62Iofm4GMQ/o.jpg,False,https://www.yelp.com/biz/suyo-gastrofusion-bronx?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,235,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 40.84061, 'longitude': -73.91825}",[],$$$,"{'address1': '1401 Plaza Dr', 'address2': None, 'address3': '', 'city': 'Bronx', 'zip_code': '10452', 'country': 'US', 'state': 'NY', 'display_address': ['1401 Plaza Dr', 'Bronx, NY 10452']}",+17185377896,(718) 537-7896,10277.880169832755,Thai,349.0
349,0DagPXrDResqZYEIqJSvgg,pho-master-168-new-york-4,Pho Master 168,https://s3-media4.fl.yelpcdn.com/bphoto/xpBRcaWEGgBXfq5MS7Ze-g/o.jpg,False,https://www.yelp.com/biz/pho-master-168-new-york-4?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,18,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.5,"{'latitude': 40.7535516, 'longitude': -73.9850215}",[],$,"{'address1': 'W 40th St 6th Ave', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['W 40th St 6th Ave', 'New York, NY 10018']}",+19176074800,(917) 607-4800,922.3142240264059,Thai,350.0
350,wQU3LMmOPNzxL-ptOi_F5w,kobeyaki-new-york-2,Kobeyaki,https://s3-media2.fl.yelpcdn.com/bphoto/YmDoi_SO1kF9OniU15M3eQ/o.jpg,False,https://www.yelp.com/biz/kobeyaki-new-york-2?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,560,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,"{'latitude': 40.7462138, 'longitude': -73.99388}","['pickup', 'delivery']",$$,"{'address1': '293 7th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['293 7th Ave', 'New York, NY 10001']}",+12122425500,(212) 242-5500,2017.7458010032606,Thai,351.0
351,LpVbI-E9C-CSp7WhU5h2Iw,fishmarket-restaurant-new-york,Fishmarket Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/zIPbObERXHKehqV-yU7Wgw/o.jpg,False,https://www.yelp.com/biz/fishmarket-restaurant-new-york?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,586,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'malaysian', 'title': 'Malaysian'}]",4.5,"{'latitude': 40.70717, 'longitude': -74.00192}",['delivery'],$$,"{'address1': '111 South St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['111 South St', 'New York, NY 10038']}",+19173638101,(917) 363-8101,6222.1741780901875,Thai,352.0
352,OvdCm3j_5HzItolfvwrEUA,lilli-and-loo-new-york,Lilli & Loo,https://s3-media2.fl.yelpcdn.com/bphoto/fATsXUHP5si52j6Lw79Y0w/o.jpg,False,https://www.yelp.com/biz/lilli-and-loo-new-york?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,425,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",3.5,"{'latitude': 40.762738760552196, 'longitude': -73.96594827668659}","['pickup', 'delivery']",$$,"{'address1': '1026 3rd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10065', 'country': 'US', 'state': 'NY', 'display_address': ['1026 3rd Ave', 'New York, NY 10065']}",+12124217800,(212) 421-7800,1093.7868958260922,Thai,353.0
353,AP_oUjeMtPlyd6fXaQ1PiA,spring-thai-fusion-and-bar-rego-park,Spring Thai Fusion & Bar,https://s3-media2.fl.yelpcdn.com/bphoto/7cDv_2B14WDgcD-cZZq9RA/o.jpg,False,https://www.yelp.com/biz/spring-thai-fusion-and-bar-rego-park?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,34,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.5,"{'latitude': 40.7293745, 'longitude': -73.86129100000001}","['pickup', 'delivery']",$$,"{'address1': '96-40 Queen Blvd', 'address2': '', 'address3': None, 'city': 'Rego Park', 'zip_code': '11374', 'country': 'US', 'state': 'NY', 'display_address': ['96-40 Queen Blvd', 'Rego Park, NY 11374']}",+17188061870,(718) 806-1870,10452.717693202358,Thai,354.0
354,eBljpfHpo3m6oc5SFw-mLw,falansai-brooklyn-2,Falansai,https://s3-media2.fl.yelpcdn.com/bphoto/spknNyCAHgQeWKBuzA9b4A/o.jpg,False,https://www.yelp.com/biz/falansai-brooklyn-2?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,248,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 40.70676, 'longitude': -73.92877}","['pickup', 'delivery']",$$,"{'address1': '112 Harrison Pl', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['112 Harrison Pl', 'Brooklyn, NY 11237']}",+17183810980,(718) 381-0980,7277.856573923565,Thai,355.0
355,rp_TaJRjaNmOCb8vJ2S_sw,blossom-on-columbus-new-york,Blossom on Columbus,https://s3-media1.fl.yelpcdn.com/bphoto/lF3OfhS6vXWExNEL12SwVQ/o.jpg,False,https://www.yelp.com/biz/blossom-on-columbus-new-york?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,449,"[{'alias': 'vegan', 'title': 'Vegan'}]",4.0,"{'latitude': 40.7853146, 'longitude': -73.9728638}","['pickup', 'delivery']",$$,"{'address1': '507 Columbus Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['507 Columbus Ave', 'New York, NY 10024']}",+12128752600,(212) 875-2600,2839.770383515948,Thai,356.0
356,0fjab0vzFgIQ-FKzjFR7JQ,dannee-thai-brooklyn,Dannee Thai,https://s3-media2.fl.yelpcdn.com/bphoto/s3ZBXr6jvtzo0--HV9saaQ/o.jpg,False,https://www.yelp.com/biz/dannee-thai-brooklyn?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,165,"[{'alias': 'thai', 'title': 'Thai'}]",4.0,"{'latitude': 40.690601348877, 'longitude': -73.9600830078125}","['pickup', 'delivery']",$$,"{'address1': '433 Dekalb Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11205', 'country': 'US', 'state': 'NY', 'display_address': ['433 Dekalb Ave', 'Brooklyn, NY 11205']}",+17186224422,(718) 622-4422,7897.418379574444,Thai,357.0
357,YtU1rb_oDHTbYzl-NFglPQ,burmese-bites-elmhurst-2,Burmese Bites,https://s3-media2.fl.yelpcdn.com/bphoto/rtdcDh0bXDSF1Ezui4fxkw/o.jpg,False,https://www.yelp.com/biz/burmese-bites-elmhurst-2?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,69,"[{'alias': 'burmese', 'title': 'Burmese'}]",4.5,"{'latitude': 40.73445170113295, 'longitude': -73.86995682171744}","['pickup', 'delivery']",$,"{'address1': '90-15 Queens Blvd', 'address2': None, 'address3': '', 'city': 'Elmhurst', 'zip_code': '11373', 'country': 'US', 'state': 'NY', 'display_address': ['90-15 Queens Blvd', 'Elmhurst, NY 11373']}",+19175602480,(917) 560-2480,9582.0361172881,Thai,358.0
358,PyaeHq_UAu6nazGiy0XAnw,ginger-and-lemongrass-whitestone,Ginger and Lemongrass,https://s3-media2.fl.yelpcdn.com/bphoto/rc7pZR40ZmAVzeenf48eZA/o.jpg,False,https://www.yelp.com/biz/ginger-and-lemongrass-whitestone?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,869,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 40.78929, 'longitude': -73.81369}","['pickup', 'delivery']",$$,"{'address1': '1253 150th St', 'address2': None, 'address3': '', 'city': 'Whitestone', 'zip_code': '11357', 'country': 'US', 'state': 'NY', 'display_address': ['1253 150th St', 'Whitestone, NY 11357']}",+13477324720,(347) 732-4720,14248.58010557386,Thai,359.0
359,0eLtFI6MeEYM2rlMtcjRaQ,izakaya-e-a-k-hells-kitchen-new-york-6,IZAKAYA E.A.K. Hell's Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/a7qvoyIhGrRORD7AwbKfNg/o.jpg,False,https://www.yelp.com/biz/izakaya-e-a-k-hells-kitchen-new-york-6?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,165,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 40.76054, 'longitude': -73.99018342883555}","['delivery', 'pickup', 'restaurant_reservation']",$$,"{'address1': '360 W 46th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['360 W 46th St', 'New York, NY 10036']}",+16468508032,(646) 850-8032,984.6596707116765,Thai,360.0
360,Xw34tTIGTE0WdWVmXc02Vw,money-cat-vietnamese-american-brooklyn,Money Cat Vietnamese American,https://s3-media1.fl.yelpcdn.com/bphoto/bSVphYp_-etYfArwh8v7uw/o.jpg,False,https://www.yelp.com/biz/money-cat-vietnamese-american-brooklyn?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,82,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.5,"{'latitude': 40.690851, 'longitude': -73.90883}","['pickup', 'delivery']",,"{'address1': '554 Wilson Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11207', 'country': 'US', 'state': 'NY', 'display_address': ['554 Wilson Ave', 'Brooklyn, NY 11207']}",+19293973411,(929) 397-3411,9691.96193367815,Thai,361.0
361,hSiTqxKKgvQSI5x5VdMjoQ,top-thai-restaurant-brooklyn-6,Top Thai Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/XDqz5GxZC5X-msp2l4Cx3A/o.jpg,False,https://www.yelp.com/biz/top-thai-restaurant-brooklyn-6?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,323,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,"{'latitude': 40.62325, 'longitude': -74.02838}","['pickup', 'delivery']",$$,"{'address1': '8510 4th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['8510 4th Ave', 'Brooklyn, NY 11209']}",+17183335811,(718) 333-5811,15799.217843165045,Thai,362.0
362,5ZjNZd3Yg0jOkJ9WRx1r6g,kor-tor-mor-brooklyn,Kor Tor Mor,https://s3-media3.fl.yelpcdn.com/bphoto/gIGYjzN2QYoaSseH5z2kFw/o.jpg,False,https://www.yelp.com/biz/kor-tor-mor-brooklyn?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,274,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'soup', 'title': 'Soup'}]",4.0,"{'latitude': 40.6846634, 'longitude': -73.9918633}","['pickup', 'delivery']",$$,"{'address1': '204 Smith St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['204 Smith St', 'Brooklyn, NY 11201']}",+17187975100,(718) 797-5100,8476.076299134515,Thai,363.0
363,mU1ctN2chR3U3__d_Zjcng,maple-thai-eatery-astoria,Maple Thai Eatery,https://s3-media2.fl.yelpcdn.com/bphoto/mcfKvUp1aD7zoBI39_msIA/o.jpg,False,https://www.yelp.com/biz/maple-thai-eatery-astoria?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,47,"[{'alias': 'thai', 'title': 'Thai'}]",4.0,"{'latitude': 40.75446, 'longitude': -73.92576}","['pickup', 'delivery']",,"{'address1': '3602 36th Ave', 'address2': None, 'address3': '', 'city': 'Astoria', 'zip_code': '11106', 'country': 'US', 'state': 'NY', 'display_address': ['3602 36th Ave', 'Astoria, NY 11106']}",+17187070407,(718) 707-0407,4490.444319365768,Thai,364.0
364,LDF8GBzAPJ4bnJVo4Bf3xw,empire-chinese-restaurant-new-york-7,Empire Chinese Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/EGbx3LaRcM6Y_UbK4N4d6A/o.jpg,False,https://www.yelp.com/biz/empire-chinese-restaurant-new-york-7?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,4,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 40.76188, 'longitude': -73.96122}",['delivery'],,"{'address1': '351 E 62nd St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10065', 'country': 'US', 'state': 'NY', 'display_address': ['351 E 62nd St', 'New York, NY 10065']}",+12122925395,(212) 292-5395,1468.8477785862085,Thai,365.0
365,xCHApgtkLpEyh0lz-uhZvg,szechuan-garden-new-york,Szechuan Garden,https://s3-media1.fl.yelpcdn.com/bphoto/g0szneLpAM3H6Ur6qyv_Ag/o.jpg,False,https://www.yelp.com/biz/szechuan-garden-new-york?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,344,"[{'alias': 'szechuan', 'title': 'Szechuan'}, {'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.80053, 'longitude': -73.967586}","['pickup', 'delivery']",$$,"{'address1': '239 W 105th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['239 W 105th St', 'New York, NY 10025']}",+12128658808,(212) 865-8808,4578.444408136007,Thai,366.0
366,StQmfKqdlPPsErC6Qulzfw,me-chicken-rice-new-york-2,ME Chicken Rice,https://s3-media3.fl.yelpcdn.com/bphoto/8-9mxYdb-ij9wLOoYvGCaw/o.jpg,False,https://www.yelp.com/biz/me-chicken-rice-new-york-2?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,51,"[{'alias': 'thai', 'title': 'Thai'}]",5.0,"{'latitude': 40.7305, 'longitude': -74.00045}","['pickup', 'delivery']",,"{'address1': '120 West 3rd St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['120 West 3rd St', 'New York, NY 10012']}",+16464550877,(646) 455-0877,3805.1510352522027,Thai,367.0
367,_KxtKB7CIN0z5sd4lZU9Zw,bixi-new-york,Bixi,https://s3-media2.fl.yelpcdn.com/bphoto/tVtgCj4SkDYPDPN5usS_Mg/o.jpg,False,https://www.yelp.com/biz/bixi-new-york?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,43,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 40.80478, 'longitude': -73.95488}",[],,"{'address1': '2164 Frederick Douglass Blvd', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['2164 Frederick Douglass Blvd', 'New York, NY 10026']}",+19174090570,(917) 409-0570,5347.323540686854,Thai,368.0
368,nxUs6svpNSL0wAwAA2F34w,clifton-thai-restaurant-clifton-3,Clifton Thai Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/cMx6XNuPr0YggFz0NliK5Q/o.jpg,False,https://www.yelp.com/biz/clifton-thai-restaurant-clifton-3?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,466,"[{'alias': 'thai', 'title': 'Thai'}]",4.0,"{'latitude': 40.8758985, 'longitude': -74.1237514}","['pickup', 'delivery']",$$,"{'address1': '239 Parker Ave', 'address2': '', 'address3': '', 'city': 'Clifton', 'zip_code': '07011', 'country': 'US', 'state': 'NJ', 'display_address': ['239 Parker Ave', 'Clifton, NJ 07011']}",+19732531400,(973) 253-1400,17744.56205710445,Thai,369.0
369,0nvJPFqv5VD-Bf2WtzD0rA,one-more-charm-brooklyn,One More Charm,https://s3-media2.fl.yelpcdn.com/bphoto/iEmKhNWSu6C9jCm1vfkHOA/o.jpg,False,https://www.yelp.com/biz/one-more-charm-brooklyn?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,109,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.5,"{'latitude': 40.669892, 'longitude': -73.979454}","['pickup', 'delivery']",$$,"{'address1': '236 7th Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['236 7th Ave', 'Brooklyn, NY 11215']}",+19292502052,(929) 250-2052,10044.286977915683,Thai,370.0
370,FL7aHCbKMDSpchQS1KucHQ,thai-o-briens-bayonne-15,Thai O'Brien's,https://s3-media2.fl.yelpcdn.com/bphoto/EynbkSMEjjCSft9_zfOTXQ/o.jpg,False,https://www.yelp.com/biz/thai-o-briens-bayonne-15?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,142,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'karaoke', 'title': 'Karaoke'}]",3.0,"{'latitude': 40.6698972931556, 'longitude': -74.1095638275146}","['pickup', 'delivery']",$$,"{'address1': '478 Ave E', 'address2': '', 'address3': None, 'city': 'Bayonne', 'zip_code': '07002', 'country': 'US', 'state': 'NJ', 'display_address': ['478 Ave E', 'Bayonne, NJ 07002']}",+12013390003,(201) 339-0003,14929.096954610815,Thai,371.0
